,text,label
801,"What can you tell me about 
          rura hosts government institutions to discuss nuclear safeguards implementation
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1697&tx_news_pi1%5Bday%5D=22&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=3114a7391a8b2521275ed7a234870177
802,Is there a rura in texas?,https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1697&tx_news_pi1%5Bday%5D=22&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=3114a7391a8b2521275ed7a234870177
803,Is there a rura in the united states?,https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1697&tx_news_pi1%5Bday%5D=22&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=3114a7391a8b2521275ed7a234870177
804,"Guide me to 
          an ai ethics primer for the rwandan ai ecosystem and consultation on ethical ai guidelines 
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1696&tx_news_pi1%5Bday%5D=21&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=2bcaf2dbcf178d2fed28fb08b3183058
805,"Where do you get 
          an ai ethics primer for the rwandan ai ecosystem and consultation on ethical ai guidelines 
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1696&tx_news_pi1%5Bday%5D=21&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=2bcaf2dbcf178d2fed28fb08b3183058
806,"Where can I find information about 
          an ai ethics primer for the rwandan ai ecosystem and consultation on ethical ai guidelines 
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1696&tx_news_pi1%5Bday%5D=21&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=2bcaf2dbcf178d2fed28fb08b3183058
807,"What is the link to the 
          an ai ethics primer for the rwandan ai ecosystem and consultation on ethical ai guidelines 
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1696&tx_news_pi1%5Bday%5D=21&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=2bcaf2dbcf178d2fed28fb08b3183058
808,"How do you get 
          an ai ethics primer for the rwandan ai ecosystem and consultation on ethical ai guidelines 
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1696&tx_news_pi1%5Bday%5D=21&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=2bcaf2dbcf178d2fed28fb08b3183058
809,"What can you tell me about 
          an ai ethics primer for the rwandan ai ecosystem and consultation on ethical ai guidelines 
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1696&tx_news_pi1%5Bday%5D=21&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=2bcaf2dbcf178d2fed28fb08b3183058
810,Is there a rura in texas?,https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1696&tx_news_pi1%5Bday%5D=21&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=2bcaf2dbcf178d2fed28fb08b3183058
811,Is there a rura in the united states?,https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1696&tx_news_pi1%5Bday%5D=21&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=2bcaf2dbcf178d2fed28fb08b3183058
812,"Guide me to 
          rura in partnership with iaea hosts a regional workshop on radiation protection officers and qualified experts
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1691&tx_news_pi1%5Bday%5D=7&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=b7e6c9903dbdaefe8f39ab8a03ff9a88
813,"Where do you get 
          rura in partnership with iaea hosts a regional workshop on radiation protection officers and qualified experts
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1691&tx_news_pi1%5Bday%5D=7&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=b7e6c9903dbdaefe8f39ab8a03ff9a88
814,"Where can I find information about 
          rura in partnership with iaea hosts a regional workshop on radiation protection officers and qualified experts
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1691&tx_news_pi1%5Bday%5D=7&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=b7e6c9903dbdaefe8f39ab8a03ff9a88
815,"What is the link to the 
          rura in partnership with iaea hosts a regional workshop on radiation protection officers and qualified experts
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1691&tx_news_pi1%5Bday%5D=7&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=b7e6c9903dbdaefe8f39ab8a03ff9a88
816,"How do you get 
          rura in partnership with iaea hosts a regional workshop on radiation protection officers and qualified experts
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1691&tx_news_pi1%5Bday%5D=7&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=b7e6c9903dbdaefe8f39ab8a03ff9a88
817,"What can you tell me about 
          rura in partnership with iaea hosts a regional workshop on radiation protection officers and qualified experts
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1691&tx_news_pi1%5Bday%5D=7&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=b7e6c9903dbdaefe8f39ab8a03ff9a88
818,Is there a rura in texas?,https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1691&tx_news_pi1%5Bday%5D=7&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=b7e6c9903dbdaefe8f39ab8a03ff9a88
819,Is there a rura in the united states?,https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1691&tx_news_pi1%5Bday%5D=7&tx_news_pi1%5Bmonth%5D=11&tx_news_pi1%5Byear%5D=2022&cHash=b7e6c9903dbdaefe8f39ab8a03ff9a88
820,"Guide me to 
          rura and zambian energy regulator exchange experience on lpg regulation
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1671&tx_news_pi1%5Bday%5D=23&tx_news_pi1%5Bmonth%5D=9&tx_news_pi1%5Byear%5D=2022&cHash=e0cbb1a8937231f8afa48064e0215e3e
821,"Where do you get 
          rura and zambian energy regulator exchange experience on lpg regulation
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1671&tx_news_pi1%5Bday%5D=23&tx_news_pi1%5Bmonth%5D=9&tx_news_pi1%5Byear%5D=2022&cHash=e0cbb1a8937231f8afa48064e0215e3e
822,"Where can I find information about 
          rura and zambian energy regulator exchange experience on lpg regulation
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1671&tx_news_pi1%5Bday%5D=23&tx_news_pi1%5Bmonth%5D=9&tx_news_pi1%5Byear%5D=2022&cHash=e0cbb1a8937231f8afa48064e0215e3e
823,"What is the link to the 
          rura and zambian energy regulator exchange experience on lpg regulation
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1671&tx_news_pi1%5Bday%5D=23&tx_news_pi1%5Bmonth%5D=9&tx_news_pi1%5Byear%5D=2022&cHash=e0cbb1a8937231f8afa48064e0215e3e
824,"How do you get 
          rura and zambian energy regulator exchange experience on lpg regulation
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1671&tx_news_pi1%5Bday%5D=23&tx_news_pi1%5Bmonth%5D=9&tx_news_pi1%5Byear%5D=2022&cHash=e0cbb1a8937231f8afa48064e0215e3e
825,"What can you tell me about 
          rura and zambian energy regulator exchange experience on lpg regulation
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1671&tx_news_pi1%5Bday%5D=23&tx_news_pi1%5Bmonth%5D=9&tx_news_pi1%5Byear%5D=2022&cHash=e0cbb1a8937231f8afa48064e0215e3e
826,Is the rura website true or false?,https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1671&tx_news_pi1%5Bday%5D=23&tx_news_pi1%5Bmonth%5D=9&tx_news_pi1%5Byear%5D=2022&cHash=e0cbb1a8937231f8afa48064e0215e3e
827,Is there such a thing as false news?,https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1671&tx_news_pi1%5Bday%5D=23&tx_news_pi1%5Bmonth%5D=9&tx_news_pi1%5Byear%5D=2022&cHash=e0cbb1a8937231f8afa48064e0215e3e
828,"Guide me to 
          open call for the rwandan artificial intelligence ai  ecosystem  ai ethics applied programme and consultation
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1653&tx_news_pi1%5Bday%5D=22&tx_news_pi1%5Bmonth%5D=8&tx_news_pi1%5Byear%5D=2022&cHash=cd34289aa0182cdb2eb51a976bb05208
829,"Where do you get 
          open call for the rwandan artificial intelligence ai  ecosystem  ai ethics applied programme and consultation
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1653&tx_news_pi1%5Bday%5D=22&tx_news_pi1%5Bmonth%5D=8&tx_news_pi1%5Byear%5D=2022&cHash=cd34289aa0182cdb2eb51a976bb05208
830,"Where can I find information about 
          open call for the rwandan artificial intelligence ai  ecosystem  ai ethics applied programme and consultation
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1653&tx_news_pi1%5Bday%5D=22&tx_news_pi1%5Bmonth%5D=8&tx_news_pi1%5Byear%5D=2022&cHash=cd34289aa0182cdb2eb51a976bb05208
831,"What is the link to the 
          open call for the rwandan artificial intelligence ai  ecosystem  ai ethics applied programme and consultation
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1653&tx_news_pi1%5Bday%5D=22&tx_news_pi1%5Bmonth%5D=8&tx_news_pi1%5Byear%5D=2022&cHash=cd34289aa0182cdb2eb51a976bb05208
832,"How do you get 
          open call for the rwandan artificial intelligence ai  ecosystem  ai ethics applied programme and consultation
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1653&tx_news_pi1%5Bday%5D=22&tx_news_pi1%5Bmonth%5D=8&tx_news_pi1%5Byear%5D=2022&cHash=cd34289aa0182cdb2eb51a976bb05208
833,"What can you tell me about 
          open call for the rwandan artificial intelligence ai  ecosystem  ai ethics applied programme and consultation
        ?",https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1653&tx_news_pi1%5Bday%5D=22&tx_news_pi1%5Bmonth%5D=8&tx_news_pi1%5Byear%5D=2022&cHash=cd34289aa0182cdb2eb51a976bb05208
834,Is there a rura in texas?,https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1653&tx_news_pi1%5Bday%5D=22&tx_news_pi1%5Bmonth%5D=8&tx_news_pi1%5Byear%5D=2022&cHash=cd34289aa0182cdb2eb51a976bb05208
835,Is there a rura in the united states?,https://rura.rw/index.php?id=95&tx_news_pi1%5Bnews%5D=1653&tx_news_pi1%5Bday%5D=22&tx_news_pi1%5Bmonth%5D=8&tx_news_pi1%5Byear%5D=2022&cHash=cd34289aa0182cdb2eb51a976bb05208
836,Guide me to public notices?,https://rura.rw/index.php?id=227
837,Where do you get public notices?,https://rura.rw/index.php?id=227
838,Where can I find information about public notices?,https://rura.rw/index.php?id=227
839,What is the link to the public notices?,https://rura.rw/index.php?id=227
840,How do you get public notices?,https://rura.rw/index.php?id=227
841,What can you tell me about public notices?,https://rura.rw/index.php?id=227
842,Guide me to strategic plan 2022 2027?,https://rura.rw/fileadmin/publication/Strategic_Plan_2022-2027_for_RURA_vision.pdf
843,Where do you get strategic plan 2022 2027?,https://rura.rw/fileadmin/publication/Strategic_Plan_2022-2027_for_RURA_vision.pdf
844,Where can I find information about strategic plan 2022 2027?,https://rura.rw/fileadmin/publication/Strategic_Plan_2022-2027_for_RURA_vision.pdf
845,What is the link to the strategic plan 2022 2027?,https://rura.rw/fileadmin/publication/Strategic_Plan_2022-2027_for_RURA_vision.pdf
846,How do you get strategic plan 2022 2027?,https://rura.rw/fileadmin/publication/Strategic_Plan_2022-2027_for_RURA_vision.pdf
847,What can you tell me about strategic plan 2022 2027?,https://rura.rw/fileadmin/publication/Strategic_Plan_2022-2027_for_RURA_vision.pdf
848,Is there a strategic plan for rura?,https://rura.rw/fileadmin/publication/Strategic_Plan_2022-2027_for_RURA_vision.pdf
849,Is the rura vision a true or false?,https://rura.rw/fileadmin/publication/Strategic_Plan_2022-2027_for_RURA_vision.pdf
850,Guide me to e recruitment?,https://rura.rw/recruitment/index.php
851,Where do you get e recruitment?,https://rura.rw/recruitment/index.php
852,Where can I find information about e recruitment?,https://rura.rw/recruitment/index.php
853,What is the link to the e recruitment?,https://rura.rw/recruitment/index.php
854,How do you get e recruitment?,https://rura.rw/recruitment/index.php
855,What can you tell me about e recruitment?,https://rura.rw/recruitment/index.php
856,Guide me to e internship ?,https://rura.rw/internship/
857,Where do you get e internship ?,https://rura.rw/internship/
858,Where can I find information about e internship ?,https://rura.rw/internship/
859,What is the link to the e internship ?,https://rura.rw/internship/
860,How do you get e internship ?,https://rura.rw/internship/
861,What can you tell me about e internship ?,https://rura.rw/internship/
862,Guide me to rwanda trade portal?,https://rwandatrade.rw/
863,Where do you get rwanda trade portal?,https://rwandatrade.rw/
864,Where can I find information about rwanda trade portal?,https://rwandatrade.rw/
865,What is the link to the rwanda trade portal?,https://rwandatrade.rw/
866,How do you get rwanda trade portal?,https://rwandatrade.rw/
867,What can you tell me about rwanda trade portal?,https://rwandatrade.rw/
868,Guide me to republic of rwanda?,https://rema.gov.rw/./
869,Where do you get republic of rwanda?,https://rema.gov.rw/./
870,Where can I find information about republic of rwanda?,https://rema.gov.rw/./
871,What is the link to the republic of rwanda?,https://rema.gov.rw/./
872,How do you get republic of rwanda?,https://rema.gov.rw/./
873,What can you tell me about republic of rwanda?,https://rema.gov.rw/./
874,"Guide me to 
                home
              ?",https://rema.gov.rw/home
875,"Where do you get 
                home
              ?",https://rema.gov.rw/home
876,"Where can I find information about 
                home
              ?",https://rema.gov.rw/home
877,"What is the link to the 
                home
              ?",https://rema.gov.rw/home
878,"How do you get 
                home
              ?",https://rema.gov.rw/home
879,"What can you tell me about 
                home
              ?",https://rema.gov.rw/home
880,"Guide me to 
                about
              ?",https://rema.gov.rw/about
881,"Where do you get 
                about
              ?",https://rema.gov.rw/about
882,"Where can I find information about 
                about
              ?",https://rema.gov.rw/about
883,"What is the link to the 
                about
              ?",https://rema.gov.rw/about
884,"How do you get 
                about
              ?",https://rema.gov.rw/about
885,"What can you tell me about 
                about
              ?",https://rema.gov.rw/about
886,"Guide me to 
                our work
              ?",https://rema.gov.rw/our-work
887,"Where do you get 
                our work
              ?",https://rema.gov.rw/our-work
888,"Where can I find information about 
                our work
              ?",https://rema.gov.rw/our-work
889,"What is the link to the 
                our work
              ?",https://rema.gov.rw/our-work
890,"How do you get 
                our work
              ?",https://rema.gov.rw/our-work
891,"What can you tell me about 
                our work
              ?",https://rema.gov.rw/our-work
892,"Guide me to 
                services
              ?",https://rema.gov.rw/services
893,"Where do you get 
                services
              ?",https://rema.gov.rw/services
894,"Where can I find information about 
                services
              ?",https://rema.gov.rw/services
895,"What is the link to the 
                services
              ?",https://rema.gov.rw/services
896,"How do you get 
                services
              ?",https://rema.gov.rw/services
897,"What can you tell me about 
                services
              ?",https://rema.gov.rw/services
898,"Guide me to 
                resources
              ?",https://rema.gov.rw/resources
899,"Where do you get 
                resources
              ?",https://rema.gov.rw/resources
900,"Where can I find information about 
                resources
              ?",https://rema.gov.rw/resources
901,"What is the link to the 
                resources
              ?",https://rema.gov.rw/resources
902,"How do you get 
                resources
              ?",https://rema.gov.rw/resources
903,"What can you tell me about 
                resources
              ?",https://rema.gov.rw/resources
904,"Guide me to 
                updates
              ?",https://rema.gov.rw/info/latest-updates
905,"Where do you get 
                updates
              ?",https://rema.gov.rw/info/latest-updates
906,"Where can I find information about 
                updates
              ?",https://rema.gov.rw/info/latest-updates
907,"What is the link to the 
                updates
              ?",https://rema.gov.rw/info/latest-updates
908,"How do you get 
                updates
              ?",https://rema.gov.rw/info/latest-updates
909,"What can you tell me about 
                updates
              ?",https://rema.gov.rw/info/latest-updates
